Timestamp,CPU Percentage,RAM Percentage,RAM Memory,GPU Memory,GPU Temperature
2024-05-29 20:26:12.813941,6.9,45.4,7746.732032,716,67
2024-05-29 20:26:18.068469,6.3,45.3,7740.657664,716,67
2024-05-29 20:26:23.315579,6.6,45.4,7746.47808,716,67
2024-05-29 20:26:28.551826,7.2,45.3,7742.345216,716,67
2024-05-29 20:26:33.800508,6.8,45.4,7753.117696,716,67
2024-05-29 20:26:39.049132,6.5,45.2,7718.227968,716,67
2024-05-29 20:26:44.286039,7.5,45.2,7722.446848,716,67
2024-05-29 20:26:49.531845,7.3,45.2,7727.710208,716,67
2024-05-29 20:26:54.785247,6.7,45.3,7729.225728,716,67
2024-05-29 20:27:00.048409,7.0,45.3,7727.054848,716,67
2024-05-29 20:27:05.316104,6.8,45.3,7728.021504,716,67
2024-05-29 20:27:10.567114,7.1,45.3,7726.198784,716,67
2024-05-29 20:27:15.801461,6.5,45.3,7728.648192,716,67
2024-05-29 20:27:21.048168,6.5,45.3,7727.476736,716,67
2024-05-29 20:27:26.272116,6.2,45.3,7730.540544,716,67
2024-05-29 20:27:31.519007,7.1,45.3,7728.61952,716,67
2024-05-29 20:27:36.785939,6.6,45.3,7731.85536,716,67
2024-05-29 20:27:42.050556,7.0,45.3,7730.368512,716,67
2024-05-29 20:27:47.282405,7.8,45.3,7730.724864,716,67
2024-05-29 20:27:52.552033,6.8,45.3,7735.13216,716,67
2024-05-29 20:27:57.801750,6.7,45.3,7733.485568,716,67
2024-05-29 20:28:03.050880,6.6,45.3,7740.166144,716,67
2024-05-29 20:28:08.300766,7.1,45.3,7736.520704,716,67
2024-05-29 20:28:13.551583,7.2,45.3,7739.572224,716,67
2024-05-29 20:28:18.802021,7.1,45.3,7736.733696,716,67
2024-05-29 20:28:24.050860,6.2,45.3,7737.77408,716,67
2024-05-29 20:28:29.285211,7.1,45.3,7732.760576,716,67
2024-05-29 20:28:34.520702,6.9,45.3,7736.356864,716,67
2024-05-29 20:28:39.784272,7.0,45.3,7733.395456,716,67
2024-05-29 20:28:45.035478,6.7,45.3,7736.705024,716,67
2024-05-29 20:28:50.270590,6.1,45.3,7735.681024,716,67
2024-05-29 20:28:55.504542,6.5,45.3,7738.314752,716,67
2024-05-29 20:29:00.739744,6.8,45.3,7737.749504,716,67
2024-05-29 20:29:05.989328,6.9,45.3,7740.145664,716,67
2024-05-29 20:29:11.238599,6.8,45.3,7738.376192,716,67
2024-05-29 20:29:16.489411,7.2,45.3,7737.126912,716,67
2024-05-29 20:29:21.740465,6.5,45.3,7739.445248,716,67
2024-05-29 20:29:26.989854,7.7,45.3,7736.766464,716,67
2024-05-29 20:29:32.236846,7.3,45.3,7740.489728,716,67
2024-05-29 20:29:37.502785,7.4,45.3,7741.628416,716,67
2024-05-29 20:29:42.753766,7.1,45.4,7745.10592,716,67
2024-05-29 20:29:48.004630,7.3,45.4,7742.951424,716,67
2024-05-29 20:29:53.236549,7.2,45.4,7748.702208,716,67
2024-05-29 20:29:58.471227,6.6,45.4,7743.459328,716,67
2024-05-29 20:30:03.713278,6.3,45.4,7746.838528,716,67
2024-05-29 20:30:08.942821,7.2,45.3,7739.24864,716,67
2024-05-29 20:30:14.176541,6.9,45.3,7742.3616,716,67
2024-05-29 20:30:19.427018,6.9,45.3,7741.58336,716,67
2024-05-29 20:30:24.660445,6.3,45.4,7743.434752,716,67
2024-05-29 20:30:29.910866,7.0,45.3,7741.902848,716,67
2024-05-29 20:30:35.162170,7.0,45.4,7744.290816,716,67
2024-05-29 20:30:40.424567,7.5,45.3,7742.38208,716,67
2024-05-29 20:30:45.672990,7.2,45.3,7728.47616,716,67
2024-05-29 20:30:50.926179,6.1,45.3,7730.946048,716,67
2024-05-29 20:30:56.144204,6.8,45.3,7728.357376,716,67
2024-05-29 20:31:01.392833,7.4,45.3,7733.075968,716,67
2024-05-29 20:31:06.631174,8.0,45.3,7731.46624,716,67
2024-05-29 20:31:11.878453,6.8,45.3,7734.849536,716,67
2024-05-29 20:31:17.129325,7.6,45.3,7730.847744,716,67
2024-05-29 20:31:22.367078,6.9,45.3,7733.94432,716,67
2024-05-29 20:31:27.627632,7.3,45.3,7730.56512,716,67
2024-05-29 20:31:32.888126,7.1,45.3,7732.891648,716,67
2024-05-29 20:31:38.143823,7.3,45.3,7729.491968,716,67
2024-05-29 20:31:43.378156,7.5,45.3,7732.36736,716,67
2024-05-29 20:31:48.630223,6.5,45.3,7731.224576,716,67
2024-05-29 20:31:53.893170,7.5,45.3,7733.055488,716,67
2024-05-29 20:31:59.143021,7.3,45.3,7731.449856,716,67
2024-05-29 20:32:04.395582,7.2,45.3,7735.345152,716,67
2024-05-29 20:32:09.646715,6.8,45.3,7733.243904,716,67
2024-05-29 20:32:14.877150,6.9,45.3,7732.989952,716,67
2024-05-29 20:32:20.098901,7.1,45.3,7737.245696,716,67
2024-05-29 20:32:25.347913,6.7,45.3,7734.362112,716,67
2024-05-29 20:32:30.596792,6.8,45.3,7738.79808,716,67
2024-05-29 20:32:35.846788,6.3,45.3,7736.467456,716,67
2024-05-29 20:32:41.102012,7.1,45.3,7739.273216,716,67
2024-05-29 20:32:46.335459,7.5,45.3,7737.831424,716,67
2024-05-29 20:32:51.595724,7.9,45.3,7739.322368,716,67
2024-05-29 20:32:56.847273,6.5,45.3,7733.874688,716,67
2024-05-29 20:33:02.099687,6.3,45.3,7740.239872,716,67
2024-05-29 20:33:07.349139,7.1,45.3,7735.668736,716,67
2024-05-29 20:33:12.598283,7.4,45.3,7739.138048,716,67
2024-05-29 20:33:17.862200,7.4,45.3,7736.430592,716,67
2024-05-29 20:33:23.113774,7.1,45.3,7740.788736,716,67
2024-05-29 20:33:28.363926,6.7,45.3,7738.53184,716,67
2024-05-29 20:33:33.613915,6.9,45.4,7748.411392,716,67
2024-05-29 20:33:38.879943,7.2,45.4,7746.51904,716,67
2024-05-29 20:33:44.129070,6.3,45.4,7746.572288,716,67
2024-05-29 20:33:49.363676,6.5,45.4,7748.521984,716,67
2024-05-29 20:33:54.612649,7.1,45.4,7745.20832,716,67
2024-05-29 20:33:59.849125,7.0,45.4,7749.644288,716,67
2024-05-29 20:34:05.098452,7.0,45.4,7748.263936,716,67
2024-05-29 20:34:10.346549,6.8,45.4,7751.421952,716,67
2024-05-29 20:34:15.598769,6.5,45.4,7748.01408,716,66
2024-05-29 20:34:20.831428,7.1,45.4,7750.7584,716,67
2024-05-29 20:34:26.078584,6.1,45.4,7746.953216,716,67
2024-05-29 20:34:31.332699,7.0,45.4,7749.238784,716,67
2024-05-29 20:34:36.581735,7.7,45.4,7752.613888,716,67
2024-05-29 20:34:41.842327,7.5,45.6,7784.943616,716,67
2024-05-29 20:34:47.095072,15.1,45.8,7815.450624,716,67
2024-05-29 20:34:52.347928,15.0,45.8,7812.17792,716,68
2024-05-29 20:34:57.597465,8.3,46.1,7866.793984,716,68
2024-05-29 20:35:02.832599,9.6,46.3,7896.793088,716,68
2024-05-29 20:35:08.081674,8.6,46.5,7949.35296,716,68
2024-05-29 20:35:13.326418,15.7,46.4,7922.83136,716,68
2024-05-29 20:35:18.566769,6.5,46.5,7942.705152,716,68
2024-05-29 20:35:23.786210,6.7,46.5,7942.94272,716,68
2024-05-29 20:35:29.034974,6.4,46.5,7942.012928,716,68
2024-05-29 20:35:34.283118,6.9,46.5,7933.857792,716,68
2024-05-29 20:35:39.544798,6.9,46.5,7933.734912,716,68
2024-05-29 20:35:44.788148,6.7,46.5,7932.157952,716,68
2024-05-29 20:35:50.035781,6.8,46.5,7933.218816,716,68
2024-05-29 20:35:55.283277,6.8,46.5,7931.527168,716,68
2024-05-29 20:36:00.535601,6.9,46.4,7927.640064,716,68
2024-05-29 20:36:05.797207,7.0,46.4,7930.474496,716,68
2024-05-29 20:36:11.051498,6.9,46.4,7929.266176,716,68
2024-05-29 20:36:16.313333,6.5,46.4,7922.0736,716,68
2024-05-29 20:36:21.580521,6.4,46.4,7919.55456,716,68
2024-05-29 20:36:26.831059,7.2,46.4,7922.057216,716,68
2024-05-29 20:36:32.095522,7.2,46.4,7914.446848,716,68
2024-05-29 20:36:37.362746,6.6,46.4,7914.672128,716,68
2024-05-29 20:36:42.612552,8.1,46.3,7909.66272,716,67
2024-05-29 20:36:47.863365,7.9,46.3,7910.436864,716,68
2024-05-29 20:36:53.115798,7.6,46.3,7909.056512,716,68
2024-05-29 20:36:58.363852,7.2,46.3,7911.313408,716,67
2024-05-29 20:37:03.612351,6.8,46.3,7910.146048,716,68
2024-05-29 20:37:08.875068,6.7,46.3,7900.332032,716,67
2024-05-29 20:37:14.143854,6.7,46.3,7896.756224,716,67
2024-05-29 20:37:19.410215,13.5,46.3,7918.907392,716,68
2024-05-29 20:37:24.661159,7.1,46.0,7849.893888,716,68
2024-05-29 20:37:29.923531,6.3,46.0,7853.17888,716,68
2024-05-29 20:37:35.183505,7.8,46.0,7856.062464,716,67
2024-05-29 20:37:40.439334,7.3,46.0,7855.591424,716,68
2024-05-29 20:37:45.693937,7.0,46.0,7856.889856,716,67
2024-05-29 20:37:50.942805,6.5,46.0,7859.208192,716,67
2024-05-29 20:37:56.176812,7.1,46.0,7858.798592,716,67
2024-05-29 20:38:01.426382,7.3,46.0,7865.298944,716,68
2024-05-29 20:38:06.661177,8.2,46.0,7855.951872,716,67
2024-05-29 20:38:11.894395,8.1,46.0,7856.328704,716,67
2024-05-29 20:38:17.128842,7.0,46.0,7856.234496,716,67
2024-05-29 20:38:22.365182,6.8,46.0,7851.23328,716,67
2024-05-29 20:38:27.612115,7.1,46.0,7853.412352,716,67
2024-05-29 20:38:32.831468,7.1,46.0,7852.408832,716,67
2024-05-29 20:38:38.081834,6.8,46.0,7850.090496,716,67
2024-05-29 20:38:43.330734,8.0,46.0,7851.47904,716,67
2024-05-29 20:38:48.578318,6.9,46.0,7850.72128,716,67
2024-05-29 20:38:53.846385,7.2,46.0,7854.75584,716,67
2024-05-29 20:38:59.081409,8.3,46.0,7856.361472,716,67
2024-05-29 20:39:04.332531,7.2,46.0,7857.348608,716,67
2024-05-29 20:39:09.584287,6.5,46.0,7858.937856,716,67
2024-05-29 20:39:14.833488,6.9,46.0,7858.098176,716,67
2024-05-29 20:39:20.066586,7.1,46.0,7859.924992,716,68
2024-05-29 20:39:25.331351,7.5,46.0,7855.067136,716,67
2024-05-29 20:39:30.580276,6.7,46.0,7853.215744,716,67
2024-05-29 20:39:35.833126,6.7,46.0,7846.694912,716,67
2024-05-29 20:39:41.082398,6.8,46.0,7850.76224,716,67
2024-05-29 20:39:46.333840,6.5,46.0,7850.61888,716,67
2024-05-29 20:39:51.578832,7.2,46.0,7850.323968,716,67
2024-05-29 20:39:56.802578,6.7,46.0,7852.118016,716,67
2024-05-29 20:40:02.065470,6.7,46.0,7856.930816,716,67
2024-05-29 20:40:07.316734,6.5,46.0,7855.566848,716,67
2024-05-29 20:40:12.566513,6.7,46.0,7857.31584,716,67
2024-05-29 20:40:17.801078,6.8,46.5,7933.054976,716,68
2024-05-29 20:40:23.034847,7.0,46.4,7925.41184,716,68
2024-05-29 20:40:28.271125,7.3,46.0,7858.679808,716,67
2024-05-29 20:40:33.517148,7.0,46.1,7865.434112,716,67
2024-05-29 20:40:38.770293,7.4,46.1,7867.96544,716,67
2024-05-29 20:40:44.013660,8.0,46.1,7866.916864,716,67
2024-05-29 20:40:49.237804,6.8,46.1,7868.7232,716,67
2024-05-29 20:40:54.475635,6.0,46.1,7867.47392,716,67
2024-05-29 20:40:59.722496,7.4,46.1,7870.455808,716,67
2024-05-29 20:41:04.987376,7.4,46.1,7871.67232,716,67
2024-05-29 20:41:10.254240,7.1,46.5,7941.656576,716,67
2024-05-29 20:41:15.486939,6.5,46.2,7884.218368,716,67
2024-05-29 20:41:20.738632,6.3,46.2,7880.00768,716,67
2024-05-29 20:41:25.989863,6.9,46.2,7882.452992,716,67
2024-05-29 20:41:31.255207,7.1,46.2,7884.070912,716,67
2024-05-29 20:41:36.473052,6.8,46.2,7882.62912,716,67
2024-05-29 20:41:41.731063,7.1,46.2,7881.46176,716,67
2024-05-29 20:41:46.958347,7.0,46.2,7884.361728,716,67
2024-05-29 20:41:52.205361,7.0,46.2,7882.932224,716,67
2024-05-29 20:41:57.472173,7.2,46.2,7883.321344,716,67
